,Unnamed: 0,location,total_sqft,bath,price,bhk
3398,4202,Kanakpura Road,525.0,1.0,2601000.0,1
3399,4206,Kanakpura Road,1322.0,2.0,7000000.0,2
3400,4207,Kanakpura Road,1698.0,2.0,10500000.0,2
3401,4208,Kanakpura Road,1300.0,3.0,6900000.0,3
3402,4209,Kanakpura Road,1300.0,3.0,6900000.0,3
3403,4211,Kanakpura Road,1167.0,2.0,6300000.0,2
3404,4215,Kanakpura Road,1300.0,3.0,6900000.0,3
3405,4220,Kanakpura Road,1430.0,2.0,7800000.0,2
3406,4221,Kanakpura Road,700.0,2.0,3600000.0,2
3407,4224,Kanakpura Road,525.0,2.6926096474673518,2700000.0,1
3408,4226,Kanakpura Road,1100.0,3.0,5800000.0,3
3409,4231,Kanakpura Road,1300.0,2.0,6900000.0,3
3410,4232,Kanakpura Road,2000.0,3.0,10500000.0,3
3411,4233,Kanakpura Road,1200.0,2.0,6200000.0,2
3412,4235,Kanakpura Road,1843.0,3.0,9500000.0,3
3413,4238,Kanakpura Road,900.0,2.0,4629000.0,2
3414,4239,Kanakpura Road,850.0,1.0,3732000.0,1
3415,4241,Kanakpura Road,525.0,1.0,3000000.0,1
3416,4242,Kanakpura Road,1938.0,3.0,10500000.0,3
3417,4243,Kanakpura Road,1843.0,3.0,9620000.0,3
3418,4244,Kanakpura Road,525.0,1.0,2600000.0,1
3419,4248,Kanakpura Road,700.0,2.0,3600000.0,2
3420,4249,Kanakpura Road,1622.0,3.0,9500000.0,3
3421,4254,Kannamangala,957.0,2.0,5800000.0,2
3422,4255,Kannamangala,957.0,2.0,5600000.0,2
3423,4256,Kannamangala,3000.0,4.0,20000000.0,4
3424,4257,Kannamangala,1536.0,3.0,8900000.0,3
3425,4258,Kannamangala,2400.0,4.0,13000000.0,4
3426,4259,Kannamangala,1574.0,3.0,9334000.0,3
3427,4260,Kannamangala,957.0,2.0,5250000.0,2
3428,4261,Kannamangala,1536.0,3.0,10400000.0,3
3429,4262,Kannamangala,957.0,2.0,5450000.0,2
3430,4263,Kannamangala,2422.0,4.0,13500000.0,4
3431,4264,Kannamangala,957.0,2.0,5500000.0,2
3432,4265,Kannamangala,957.0,2.0,5600000.0,2
3433,4266,Karuna Nagar,2500.0,3.0,18000000.0,3
3434,4267,Karuna Nagar,2500.0,3.0,19000000.0,3
3435,4268,Karuna Nagar,1962.0,3.0,17500000.0,3
3436,4269,Karuna Nagar,1057.0,2.0,6500000.0,2
3437,4270,Karuna Nagar,1354.0,2.0,9800000.0,3
3438,4271,Karuna Nagar,1945.0,3.0,11500000.0,3
3439,4272,Karuna Nagar,1960.0,3.0,16500000.0,3
3440,4273,Kasavanhalli,1060.0,2.0,5806000.0,2
3441,4274,Kasavanhalli,1563.05,3.0,10500000.0,3
3442,4275,Kasavanhalli,1717.0,3.0,9900000.0,3
3443,4277,Kasavanhalli,3260.0,4.0,24000000.0,4
3444,4278,Kasavanhalli,1349.0,2.0,7800000.0,2
3445,4279,Kasavanhalli,1121.0,2.0,7800000.0,2
3446,4280,Kasavanhalli,1100.0,2.0,5000000.0,2
3447,4282,Kasavanhalli,1200.0,2.0,7800000.0,2
3448,4285,Kasavanhalli,1476.0,3.0,8900000.0,3
3449,4287,Kasavanhalli,1200.0,2.0,5000000.0,2
3450,4288,Kasavanhalli,1719.0,3.0,11600000.0,3
3451,4289,Kasavanhalli,1115.0,2.0,5000000.0,2
3452,4290,Kasavanhalli,1125.0,2.0,6120000.0,2
3453,4291,Kasavanhalli,2170.0,3.0,15100000.0,3
3454,4294,Kasavanhalli,1476.0,3.0,9500000.0,3
3455,4295,Kasavanhalli,1200.0,2.0,5030000.0,2
3456,4297,Kasavanhalli,1787.0,3.0,12300000.0,3
3457,4298,Kasavanhalli,1090.0,2.0,5980000.0,2
3458,4299,Kasavanhalli,1691.0,3.0,10400000.0,3
3459,4300,Kasavanhalli,4260.0,4.0,27200000.0,4
3460,4301,Kasavanhalli,2111.0,4.0,12000000.0,3
3461,4303,Kasavanhalli,950.0,2.0,3900000.0,2
3462,4308,Kasavanhalli,770.0,1.0,4382000.0,1
3463,4309,Kasavanhalli,1147.0,2.0,6000000.0,2
3464,4310,Kasavanhalli,1375.0,2.0,7200000.0,2
3465,4312,Kasavanhalli,1200.0,2.0,6000000.0,2
3466,4313,Kasavanhalli,4260.0,4.0,33300000.0,4
3467,4314,Kasavanhalli,1495.0,2.0,8300000.0,2
3468,4315,Kasavanhalli,5000.0,2.6926096474673518,40000000.0,3
3469,4316,Kasavanhalli,4000.0,4.0,32500000.0,4
3470,4317,Kasavanhalli,1225.0,2.0,6900000.0,3
3471,4318,Kasavanhalli,1917.0,3.0,13200000.0,3
3472,4319,Kasavanhalli,1375.0,2.0,7800000.0,2
3473,4320,Kasavanhalli,4408.0,4.0,34400000.0,4
3474,4321,Kasavanhalli,1309.0,2.0,9500000.0,2
3475,4322,Kasavanhalli,1476.0,3.0,10500000.0,3
3476,4323,Kasavanhalli,1158.0,2.0,6700000.0,2
3477,4324,Kasavanhalli,1214.0,2.0,6700000.0,2
3478,4325,Kasavanhalli,2110.0,4.0,12000000.0,3
3479,4326,Kasavanhalli,1495.0,2.0,11000000.0,2
3480,4327,Kasavanhalli,1575.0,2.0,8500000.0,2
3481,4328,Kasavanhalli,1069.0,2.0,5500000.0,2
3482,4329,Kasavanhalli,1100.0,2.0,6800000.0,2
3483,4330,Kasavanhalli,1715.0,3.0,11200000.0,3
3484,4331,Kasavanhalli,1100.0,2.0,6500000.0,2
3485,4332,Kasavanhalli,1230.0,2.0,6625000.0,2
3486,4333,Kasavanhalli,1819.0,3.0,15000000.0,3
3487,4336,Kasavanhalli,1585.0,2.0,9000000.0,2
3488,4337,Kasavanhalli,1245.0,2.0,8000000.0,2
3489,4338,Kasavanhalli,2035.0,3.0,14200000.0,3
3490,4339,Kasavanhalli,1747.0,3.0,11000000.0,3
3491,4340,Kasavanhalli,1377.0,2.0,8000000.0,2
3492,4341,Kasavanhalli,1181.0,2.0,6100000.0,2
3493,4342,Kasavanhalli,1121.0,2.0,7500000.0,2
3494,4343,Kasturi Nagar,1925.0,3.0,12500000.0,3
3495,4344,Kasturi Nagar,1567.0,2.0,9200000.0,2
3496,4347,Kasturi Nagar,1080.0,2.0,8000000.0,2
3497,4348,Kasturi Nagar,1101.0,2.0,6500000.0,2
3498,4350,Kasturi Nagar,1896.0,3.0,12500000.0,4
3499,4351,Kasturi Nagar,1100.0,2.0,5800000.0,2
3500,4352,Kasturi Nagar,1570.0,3.0,11000000.0,3
3501,4353,Kasturi Nagar,1000.0,2.0,5800000.0,2
3502,4354,Kasturi Nagar,1101.0,2.0,6600000.0,2
3503,4355,Kasturi Nagar,2507.0,4.0,15500000.0,4
3504,4356,Kathriguppe,1400.0,2.0,7700000.0,3
3505,4357,Kathriguppe,1250.0,2.0,6875000.0,3
3506,4358,Kathriguppe,1245.0,2.0,6848000.0,3
3507,4359,Kathriguppe,1350.0,2.0,8701000.0,3
3508,4360,Kathriguppe,1350.0,2.0,8098999.999999999,3
3509,4361,Kathriguppe,1365.0,2.0,7508000.0,3
3510,4362,Kathriguppe,1300.0,3.0,7798999.999999999,3
3511,4363,Kathriguppe,1350.0,2.0,8098999.999999999,3
3512,4364,Kathriguppe,1390.0,2.0,7645000.0,3
3513,4365,Kathriguppe,1350.0,3.0,7830000.0,3
3514,4366,Kathriguppe,1250.0,2.0,6875000.0,3
3515,4367,Kathriguppe,1300.0,3.0,7798999.999999999,3
3516,4368,Kathriguppe,1335.0,2.0,7343000.000000001,3
3517,4369,Kathriguppe,1300.0,3.0,7798999.999999999,3
3518,4370,Kathriguppe,1300.0,3.0,7798999.999999999,3
3519,4371,Kathriguppe,1335.0,2.0,7343000.000000001,3
3520,4372,Kathriguppe,1350.0,3.0,8098999.999999999,3
3521,4373,Kathriguppe,1250.0,2.0,6875000.0,2
3522,4374,Kathriguppe,1350.0,3.0,8098999.999999999,3
3523,4375,Kaval Byrasandra,1200.0,2.0,5200000.0,2
3524,4376,Kaval Byrasandra,1020.0,2.0,5200000.0,2
3525,4377,Kaval Byrasandra,1200.0,2.0,4950000.0,2
3526,4378,Kaval Byrasandra,945.0,2.0,5000000.0,2
3527,4379,Kaval Byrasandra,1060.0,2.0,4500000.0,2
3528,4380,Kaval Byrasandra,1100.0,2.0,4600000.0,2
3529,4381,Kaval Byrasandra,1185.0,2.0,4900000.0,2
3530,4382,Kaval Byrasandra,997.0,2.0,5300000.0,2
3531,4383,Kaval Byrasandra,1060.0,2.0,4200000.0,2
3532,4384,Kaval Byrasandra,480.0,1.0,2500000.0,1
3533,4385,Kaval Byrasandra,1125.0,2.0,4150000.0,2
3534,4386,Kaval Byrasandra,1180.0,2.0,6000000.0,2
3535,4387,Kaval Byrasandra,1450.0,3.0,7500000.0,3
3536,4388,Kaval Byrasandra,1066.0,2.0,5500000.0,2
3537,4389,Kaval Byrasandra,1025.0,2.0,6000000.0,2
3538,4390,Kaval Byrasandra,1400.0,3.0,7500000.0,3
3539,4391,Kenchenahalli,1015.0,2.0,5800000.0,2
3540,4392,Kenchenahalli,715.0,1.0,4500000.0,1
3541,4393,Kenchenahalli,1150.0,2.0,5800000.0,2
3542,4394,Kenchenahalli,1280.0,2.0,6900000.0,3
3543,4396,Kenchenahalli,870.0,1.0,4500000.0,2
3544,4397,Kenchenahalli,1150.0,2.0,6000000.0,2
3545,4398,Kenchenahalli,700.0,1.0,3500000.0,1
3546,4399,Kenchenahalli,1060.0,2.0,5200000.0,2
3547,4400,Kenchenahalli,1150.0,2.0,5700000.0,2
3548,4401,Kenchenahalli,1720.0,3.0,10000000.0,3
3549,4402,Kenchenahalli,1015.0,2.0,6000000.0,2
3550,4404,Kengeri,750.0,2.0,3800000.0,2
3551,4406,Kengeri,1197.0,2.0,5000000.0,2
3552,4407,Kengeri,1200.0,2.0,5800000.0,2
3553,4409,Kengeri,726.0,2.0,3100000.0,2
3554,4411,Kengeri,1025.0,2.0,5700000.0,2
3555,4413,Kengeri,1082.0,2.0,4900000.0,3
3556,4416,Kengeri,750.0,2.0,3600000.0,2
3557,4417,Kengeri,963.0,2.0,4000000.0,2
3558,4419,Kengeri,726.0,2.0,3500000.0,2
3559,4420,Kengeri,416.0,1.0,1950000.0,1
3560,4421,Kengeri,900.0,2.0,4500000.0,2
3561,4424,Kengeri,502.0,1.0,2500000.0,1
3562,4426,Kengeri,1200.0,3.0,6700000.0,3
3563,4427,Kengeri,725.0,2.0,3000000.0,2
3564,4428,Kengeri,500.0,1.0,1700000.0,1
3565,4429,Kengeri,540.0,1.0,2250000.0,1
3566,4430,Kengeri,750.0,2.0,3550000.0,2
3567,4431,Kengeri,1741.0,3.0,8000000.0,3
3568,4433,Kengeri,1200.0,2.0,5800000.0,2
3569,4436,Kengeri,750.0,2.0,3650000.0,2
3570,4438,Kengeri,416.0,1.0,1800000.0,1
3571,4440,Kengeri,883.0,2.0,4900000.0,2
3572,4441,Kengeri,1052.0,2.0,5100000.0,2
3573,4442,Kengeri,1220.0,2.0,6300000.0,2
3574,4443,Kengeri,1150.0,1.0,5200000.0,1
3575,4444,Kengeri,1192.0,2.0,5350000.0,2
3576,4446,Kengeri,750.0,2.0,4000000.0,2
3577,4447,Kengeri,1035.0,2.0,5150000.0,2
3578,4448,Kengeri,3000.0,5.0,13000000.0,8
3579,4449,Kengeri,410.0,1.0,1500000.0,1
3580,4450,Kengeri,416.0,1.0,1719000.0000000002,1
3581,4453,Kengeri,2500.0,4.0,10000000.0,5
3582,4454,Kengeri,550.0,1.0,1675000.0,1
3583,4455,Kengeri Satellite Town,890.0,2.0,3500000.0,2
3584,4456,Kengeri Satellite Town,883.0,2.0,4500000.0,2
3585,4457,Kengeri Satellite Town,1415.0,2.0,6600000.0,3
3586,4458,Kengeri Satellite Town,930.0,1.0,3000000.0,1
3587,4459,Kengeri Satellite Town,1635.0,2.0,7800000.0,3
3588,4460,Kengeri Satellite Town,1050.0,2.0,4300000.0,2
3589,4461,Kengeri Satellite Town,1007.0,2.0,4200000.0,2
3590,4462,Kengeri Satellite Town,635.0,1.0,2200000.0,2
3591,4463,Kengeri Satellite Town,818.0,2.0,2600000.0,2
3592,4464,Kengeri Satellite Town,1030.0,2.0,5000000.0,2
3593,4465,Kengeri Satellite Town,1200.0,2.0,6500000.0,2
3594,4466,Kengeri Satellite Town,795.0,2.0,3200000.0,2
3595,4467,Kengeri Satellite Town,1302.5,2.0,4428500.0,2
3596,4468,Kengeri Satellite Town,800.0,2.0,4000000.0,2
3597,4469,Kengeri Satellite Town,654.0,1.0,2200000.0,1
3598,4470,Kengeri Satellite Town,1060.0,2.0,4200000.0,2
3599,4471,Kengeri Satellite Town,750.0,2.0,3300000.0,2
3600,4472,Kengeri Satellite Town,920.0,2.0,3900000.0,2
3601,4473,Kengeri Satellite Town,985.0,2.0,4200000.0,2
3602,4474,Kengeri Satellite Town,410.0,1.0,1500000.0,1
3603,4475,Kengeri Satellite Town,1120.0,2.0,4900000.0,2
3604,4477,Kengeri Satellite Town,1110.0,2.0,4300000.0,2
3605,4478,Kengeri Satellite Town,1170.0,2.0,5000000.0,2
3606,4479,Kengeri Satellite Town,777.4,2.0,2500000.0,2
3607,4480,Kengeri Satellite Town,800.0,2.0,3200000.0,2
3608,4481,Kereguddadahalli,950.0,2.0,3200000.0,2
3609,4482,Kereguddadahalli,1400.0,2.0,4800000.0,3
3610,4483,Kereguddadahalli,800.0,2.0,2800000.0,2
3611,4484,Kereguddadahalli,904.0,2.0,3000000.0,2
3612,4486,Kereguddadahalli,1000.0,2.0,3000000.0,2
3613,4487,Kereguddadahalli,1240.0,3.0,4100000.0,3
3614,4488,Kereguddadahalli,600.0,1.0,1950000.0,1
3615,4489,Kereguddadahalli,1080.0,2.0,3200000.0,2
3616,4490,Kereguddadahalli,1000.0,2.0,3400000.0,2
3617,4493,Kereguddadahalli,1015.0,2.0,3500000.0,2
3618,4494,Kodichikkanahalli,1190.0,2.0,5700000.0,3
3619,4495,Kodichikkanahalli,995.0,2.0,4100000.0,2
3620,4496,Kodichikkanahalli,2700.0,7.0,12500000.0,5
3621,4497,Kodichikkanahalli,1495.0,2.0,7500000.0,3
3622,4498,Kodichikkanahalli,1125.0,2.0,5200000.0,2
3623,4499,Kodichikkanahalli,1150.0,2.0,4800000.0,2
3624,4500,Kodichikkanahalli,1070.0,2.0,4300000.0,2
3625,4501,Kodichikkanahalli,1620.0,2.0,8500000.0,3
3626,4503,Kodichikkanahalli,1026.0,2.0,4500000.0,2
3627,4504,Kodichikkanahalli,2500.0,7.0,12500000.0,5
3628,4505,Kodichikkanahalli,450.0,1.0,1800000.0,1
3629,4506,Kodichikkanahalli,907.0,2.0,3850000.0,2
3630,4507,Kodichikkanahalli,1181.0,2.0,5700000.0,2
3631,4508,Kodichikkanahalli,900.0,2.0,4200000.0,2
3632,4510,Kodichikkanahalli,1400.0,3.0,6600000.0,3
3633,4511,Kodichikkanahalli,976.0,2.0,5000000.0,2
3634,4512,Kodichikkanahalli,2700.0,4.0,12500000.0,5
3635,4513,Kodichikkanahalli,1299.0,2.0,5800000.0,2
3636,4514,Kodigehaali,1166.0,2.0,5500000.0,2
3637,4515,Kodigehaali,1320.0,3.0,6500000.0,3
3638,4516,Kodigehaali,1117.0,2.0,5600000.0,2
3639,4517,Kodigehaali,1200.0,2.0,5500000.0,2
3640,4518,Kodigehaali,1200.0,2.0,6000000.0,2
3641,4519,Kodigehaali,2120.0,3.0,17700000.0,3
3642,4520,Kodigehaali,1013.0,2.0,5100000.0,2
3643,4521,Kodigehaali,1324.0,3.0,6500000.0,3
3644,4522,Kodigehaali,965.0,2.0,3800000.0,2
3645,4523,Kodigehaali,866.0,2.0,3200000.0,2
3646,4524,Kodigehaali,1442.0,3.0,8000000.0,3
3647,4525,Kodigehalli,1270.0,2.0,9800000.0,2
3648,4526,Kodigehalli,1200.0,2.0,4800000.0,2
3649,4527,Kodigehalli,655.0,1.0,5300000.0,1
3650,4528,Kodigehalli,1820.0,3.0,15000000.0,3
3651,4529,Kodigehalli,635.0,1.0,2800000.0,2
3652,4530,Kodigehalli,1200.0,4.0,15600000.0,3
3653,4531,Kodihalli,3252.0,5.0,33500000.0,4
3654,4532,Kodihalli,2700.0,4.0,27000000.0,3
3655,4533,Kodihalli,2392.0,4.0,26000000.0,3
3656,4534,Kodihalli,2408.0,4.0,26000000.0,3
3657,4535,Kodihalli,2500.0,4.0,26000000.0,3
3658,4536,Kodihalli,1620.0,3.0,13000000.0,3
3659,4537,Kodihalli,3260.0,5.0,38800000.0,4
3660,4538,Kodihalli,3197.0,5.0,33500000.0,4
3661,4539,Kodihalli,1490.0,2.0,15000000.0,2
3662,4540,Kogilu,1909.0,3.0,8800000.0,3
3663,4542,Kogilu,1170.0,2.0,5199000.0,2
3664,4543,Kogilu,650.0,2.0,2800000.0,2
3665,4544,Kogilu,1140.0,2.0,5066000.0,2
3666,4545,Kogilu,1200.0,2.0,5333000.0,2
3667,4546,Kogilu,1934.0,3.0,15000000.0,3
3668,4547,Kogilu,540.0,1.0,3600000.0,1
3669,4548,Kogilu,1559.0,3.0,12700000.0,3
3670,4549,Kogilu,1190.0,2.0,5066000.0,2
3671,4550,Kogilu,1140.0,2.0,5066000.0,2
3672,4551,Kogilu,1559.0,3.0,12000000.0,3
3673,4552,Kogilu,700.0,1.0,3084000.0,1
3674,4553,Kogilu,1250.0,2.0,5555000.0,2
3675,4554,Kogilu,1200.0,2.0,5333000.0,2
3676,4555,Kogilu,952.0,2.0,4900000.0,2
3677,4556,Kogilu,700.0,1.0,3084000.0,1
3678,4557,Kogilu,1250.0,2.0,5555000.0,2
3679,4558,Kogilu,2456.0,7.0,8500000.0,7
3680,4559,Kogilu,1140.0,2.0,5066000.0,2
3681,4560,Kogilu,1140.0,2.0,5066000.0,2
3682,4561,Konanakunte,2791.0,3.0,22300000.0,3
3683,4562,Konanakunte,884.0,1.0,5800000.0,2
3684,4563,Konanakunte,1200.0,4.0,12500000.0,4
3685,4564,Konanakunte,1200.0,2.0,13000000.0,4
3686,4565,Konanakunte,2400.0,2.0,18000000.0,3
3687,4566,Konanakunte,3746.0,6.0,37500000.0,4
3688,4567,Konanakunte,1423.0,2.0,8500000.0,3
3689,4568,Koramangala,1320.0,2.0,16500000.0,2
3690,4569,Koramangala,1253.0,2.0,10200000.0,2
3691,4570,Koramangala,1580.0,3.0,16000000.0,3
3692,4572,Koramangala,3500.0,5.0,42500000.0,4
3693,4573,Koramangala,1005.0,1.0,11000000.0,2
3694,4574,Koramangala,2292.0,4.0,27500000.0,3
3695,4576,Koramangala,1290.0,2.0,10000000.0,2
3696,4577,Koramangala,1300.0,2.0,11000000.0,2
3697,4579,Koramangala,1325.0,2.0,11900000.0,2
3698,4580,Koramangala,1140.0,2.0,7520000.0,2
3699,4581,Koramangala,1260.0,2.0,10000000.0,2
3700,4582,Koramangala,1975.0,3.0,21000000.0,3
3701,4583,Koramangala,1900.0,2.0,20000000.0,2
3702,4585,Koramangala,2292.0,3.0,28600000.0,3
3703,4586,Koramangala,2300.0,3.0,29000000.0,3
3704,4589,Koramangala,2503.0,6.0,32500000.0,4
3705,4591,Koramangala,1320.0,2.0,15000000.0,2
3706,4592,Koramangala,1320.0,2.0,11000000.0,2
3707,4593,Koramangala,5985.0,4.0,77500000.0,4
3708,4594,Koramangala,2461.0,6.0,35300000.0,4
3709,4596,Koramangala,2246.0,3.0,30000000.0,3
3710,4599,Koramangala,1083.0,2.0,10000000.0,2
3711,4600,Koramangala,1744.0,3.0,20000000.0,3
3712,4601,Koramangala,1180.0,2.0,12800000.0,2
3713,4602,Koramangala,1320.0,2.0,16000000.0,2
3714,4603,Koramangala,1370.0,2.0,12500000.0,2
3715,4604,Koramangala,1100.0,2.0,8500000.0,2
3716,4605,Koramangala,1249.0,2.0,16500000.0,2
3717,4606,Koramangala,1200.0,2.0,10000000.0,2
3718,4608,Koramangala,2223.0,3.0,30000000.0,3
3719,4609,Koramangala,1744.0,4.0,21000000.0,3
3720,4610,Koramangala,1866.0,4.0,24500000.0,3
3721,4611,Koramangala,1320.0,2.0,16000000.0,2
3722,4612,Koramangala,1350.0,2.0,10300000.0,2
3723,4613,Koramangala,6000.0,4.0,62500000.0,4
3724,4615,Koramangala,1320.0,2.0,16000000.0,2
3725,4616,Koramangala,1710.0,3.0,21000000.0,3
3726,4617,Koramangala,1355.0,2.0,9500000.0,2
3727,4618,Koramangala,1600.0,3.0,17000000.0,3
3728,4619,Koramangala,1260.0,2.0,10000000.0,2
3729,4622,Kothannur,1206.0,2.0,4823000.0,2
3730,4624,Kothannur,1100.0,2.0,4000000.0,2
3731,4625,Kothannur,1197.0,2.0,4788000.0,2
3732,4626,Kothannur,1197.0,2.0,4780000.0,2
3733,4627,Kothannur,1070.0,2.0,4279000.0,2
3734,4630,Kothannur,1070.0,2.0,3860000.0,2
3735,4631,Kothannur,1485.0,2.0,5940000.0,3
3736,4632,Kothannur,1215.0,2.0,4860000.0,3
3737,4633,Kothannur,1404.0,2.0,5615000.0,3
3738,4634,Kothanur,1200.0,2.0,5100000.0,2
3739,4635,Kothanur,2400.0,2.0,15000000.0,3
3740,4636,Kothanur,1828.0,3.0,11000000.0,3
3741,4637,Kothanur,1186.0,2.0,5800000.0,2
3742,4639,Kothanur,1847.0,3.0,10500000.0,3
3743,4641,Kothanur,9600.0,5.0,55000000.0,5
3744,4642,Kothanur,1435.0,3.0,7000000.0,3
3745,4643,Kothanur,1187.0,2.0,5800000.0,2
3746,4644,Kothanur,1847.0,3.0,11000000.0,3
3747,4645,Kothanur,1460.0,3.0,7100000.0,3
3748,4646,Kothanur,1185.0,2.0,5900000.0,2
3749,4647,Kothanur,1436.0,3.0,7000000.0,3
3750,4648,Kothanur,1462.0,3.0,7100000.0,3
3751,4649,Kothanur,1790.0,3.0,10500000.0,3
3752,4651,Kothanur,1070.0,2.0,4550000.0,2
3753,4653,Kothanur,1145.0,2.0,5600000.0,2
3754,4654,Kothanur,3401.0,5.0,23000000.0,4
3755,4655,Kothanur,1455.0,2.0,6900000.0,2
3756,4656,Kothanur,627.0,1.0,3000000.0,1
3757,4657,Kothanur,1302.0,2.0,6850000.0,2
3758,4658,Kothanur,1760.0,3.0,11100000.0,3
3759,4659,Kothanur,1185.0,2.0,5800000.0,2
3760,4660,Kothanur,1500.0,1.0,7500000.0,1
3761,4661,Kothanur,1075.0,2.0,5300000.0,2
3762,4662,Kothanur,1790.0,3.0,9700000.0,3
3763,4663,Kothanur,2700.0,4.0,17500000.0,4
3764,4664,Kothanur,1786.0,2.0,10600000.0,3
3765,4665,Kothanur,1787.0,3.0,10700000.0,3
3766,4666,Kothanur,1141.0,2.0,5400000.0,2
3767,4667,Kothanur,1760.0,3.0,11000000.0,3
3768,4669,Kothanur,1160.0,2.0,5700000.0,2
3769,4670,Kothanur,1095.0,2.0,5500000.0,2
3770,4671,Kothanur,1142.0,2.0,5600000.0,2
3771,4672,Kothanur,1074.0,2.0,5400000.0,2
3772,4673,Kothanur,1285.0,2.0,6000000.0,2
3773,4674,Kothanur,1075.0,2.0,5300000.0,2
3774,4675,Kothanur,1140.0,2.0,5600000.0,2
3775,4676,Kothanur,1400.0,2.0,7000000.0,2
3776,4679,Kothanur,1140.0,2.0,5600000.0,2
3777,4680,Kothanur,1787.0,3.0,12000000.0,3
3778,4681,Kothanur,1185.0,2.0,5900000.0,2
3779,4683,Kothanur,1790.0,3.0,10500000.0,3
3780,4684,Kothanur,1130.0,2.0,5500000.0,2
3781,4685,Kothanur,1094.0,2.0,5400000.0,2
3782,4686,Kothanur,1170.0,3.0,8000000.0,3
3783,4687,Kothanur,1400.0,2.0,6500000.0,2
3784,4688,Kothanur,1195.0,2.0,5900000.0,2
3785,4689,Kothanur,1790.0,3.0,12000000.0,3
3786,4690,Kothanur,1454.0,3.0,7150000.0,3
3787,4691,Kudlu,1152.0,2.0,5350000.0,2
3788,4692,Kudlu,1027.0,2.0,4300000.0,2
3789,4693,Kudlu,1092.0,2.0,4400000.0,2
3790,4694,Kudlu,1027.0,2.0,4300000.0,2
3791,4695,Kudlu,1092.0,2.0,4400000.0,2
3792,4696,Kudlu,1143.0,2.0,5500000.0,2
3793,4698,Kudlu,1024.0,2.0,4400000.0,2
3794,4700,Kudlu,1600.0,3.0,7900000.0,3
3795,4701,Kudlu,1027.0,2.0,4200000.0,2
3796,4702,Kudlu,1076.0,2.0,5000000.0,2
3797,4703,Kudlu,1027.0,2.0,4400000.0,2
3798,4704,Kudlu,1084.0,2.0,5300000.0,2
3799,4705,Kudlu,1300.0,2.0,5600000.0,2
3800,4706,Kudlu,1027.0,2.0,4400000.0,2
3801,4707,Kudlu,1245.0,2.0,6000000.0,3
3802,4708,Kudlu,1027.0,2.0,4400000.0,2
3803,4709,Kudlu,1110.0,2.0,4600000.0,2
3804,4710,Kudlu,2100.0,3.0,11400000.0,4
3805,4711,Kudlu,1027.0,2.0,4400000.0,2
3806,4712,Kudlu,720.0,1.0,3300000.0,1
3807,4713,Kudlu,1027.0,2.0,4400000.0,2
3808,4714,Kudlu,1162.0,2.0,5200000.0,2
3809,4715,Kudlu,1041.0,2.0,5300000.0,2
3810,4716,Kudlu Gate,1535.0,3.0,8300000.0,3
3811,4717,Kudlu Gate,1535.0,3.0,8500000.0,3
3812,4719,Kudlu Gate,1535.0,3.0,8600000.0,3
3813,4720,Kudlu Gate,1564.0,2.0,9200000.0,3
3814,4722,Kudlu Gate,1238.0,2.0,5500000.0,2
3815,4723,Kudlu Gate,1707.0,2.6926096474673518,9974500.0,3
3816,4724,Kudlu Gate,1335.0,3.0,8900000.0,3
3817,4725,Kudlu Gate,703.0,1.0,5200000.0,1
3818,4726,Kudlu Gate,1535.0,3.0,8600000.0,3
3819,4727,Kudlu Gate,1532.0,3.0,8300000.0,3
3820,4728,Kudlu Gate,1113.0,2.0,5000000.0,2
3821,4730,Kudlu Gate,1185.0,2.0,5000000.0,2
3822,4734,Kudlu Gate,1215.0,2.0,4500000.0,2
3823,4735,Kudlu Gate,812.0,2.0,3825000.0,2
3824,4736,Kudlu Gate,1547.0,2.0,10300000.0,2
3825,4737,Kudlu Gate,1336.0,2.0,8600000.0,2
3826,4738,Kudlu Gate,1919.0,3.0,12100000.0,3
3827,4739,Kudlu Gate,1464.0,3.0,5600000.0,2
3828,4740,Kudlu Gate,1535.0,3.0,8500000.0,3
3829,4741,Kudlu Gate,1850.0,3.0,12000000.0,3
3830,4742,Kudlu Gate,940.0,2.0,6956999.999999999,2
3831,4743,Kudlu Gate,1215.0,2.0,4496000.0,2
3832,4744,Kudlu Gate,1164.0,2.0,7500000.0,2
3833,4745,Kudlu Gate,3850.0,6.0,20500000.0,4
3834,4746,Kudlu Gate,1183.0,2.0,7954000.000000001,2
3835,4747,Kudlu Gate,1850.0,3.0,11000000.0,3
3836,4749,Kudlu Gate,1183.0,2.0,7954000.000000001,2
3837,4750,Kudlu Gate,1200.0,2.0,4440000.0,2
3838,4752,Kudlu Gate,1310.0,2.0,5300000.0,2
3839,4753,Kumaraswami Layout,2000.0,4.0,13900000.0,4
3840,4754,Kumaraswami Layout,1000.0,2.0,4850000.0,2
3841,4755,Kumaraswami Layout,1000.0,2.0,5800000.0,2
3842,4756,Kumaraswami Layout,2400.0,7.0,12500000.0,7
3843,4757,Kumaraswami Layout,2400.0,2.0,12500000.0,3
3844,4758,Kumaraswami Layout,1310.0,2.0,7000000.0,3
3845,4759,Kumaraswami Layout,850.0,1.0,7800000.0,1
3846,4760,Kumaraswami Layout,3200.0,7.0,15000000.0,7
3847,4761,Kumaraswami Layout,1310.0,2.0,8500000.0,3
3848,4762,Kumaraswami Layout,2450.0,3.0,11000000.0,4
